id,key,value,type
15659671,highway,service,regular
15659671,service,driveway,regular
15659671,cfcc,A41,tiger
15659671,county,Wayne,addr
15659671,state,WV,addr
15659825,name,County Route 18/1,regular
15659825,name_1,Lick Run,regular
15659825,highway,residential,regular
15659825,cfcc,A41,tiger
15659825,county,Upshur,addr
15659825,state,WV,addr
15659825,reviewed,no,tiger
15659825,name_base,County Route 18/1,tiger
15659825,name_base_1,Lick,tiger
15659825,name_type_1,Run,tiger
15659985,highway,residential,regular
15659985,cfcc,A41,tiger
15659985,county,Wayne,addr
15659985,state,WV,addr
15659985,reviewed,no,tiger
15660161,ref,CR 12,regular
15660161,name,West Main Street,regular
15660161,highway,tertiary,regular
15660161,cfcc,A41,tiger
15660161,county,Upshur,addr
15660161,state,WV,addr
15660161,reviewed,no,tiger
15660161,postcode,26201,addr
15660161,name_base,Main,tiger
15660161,name_type,St,tiger
15660161,name_base_1,County Route 150,tiger
15660161,name_direction_prefix,W,tiger
15660300,name,Ratcliff Road,regular
15660300,name_1,County Highway 37/23,regular
15660300,highway,residential,regular
15660300,cfcc,A41,tiger
15660300,county,Wayne,addr
15660300,state,WV,addr
15660300,reviewed,no,tiger
15660300,name_base,Ratcliff,tiger
15660300,name_type,Rd,tiger
15660300,name_base_1,County Highway 37/23,tiger
15660438,name,Artrip Br Road,regular
15660438,name_1,County Highway 29/3,regular
15660438,highway,residential,regular
15660438,cfcc,A41,tiger
15660438,county,Wayne,addr
15660438,state,WV,addr
15660438,reviewed,no,tiger
15660438,name_base,Artrip Br,tiger
15660438,name_type,Rd,tiger
15660438,name_base_1,County Highway 29/3,tiger
15660582,name,Merle Street,regular
15660582,access,private,regular
15660582,highway,service,regular
15660582,cfcc,A74,tiger
15660582,county,Upshur,addr
15660582,state,WV,addr
15660582,reviewed,no,tiger
15660582,name_base,Merle,tiger
15660582,name_type,St,tiger
15660743,name,Louisa Street,regular
15660743,highway,residential,regular
15660743,cfcc,A41,tiger
15660743,county,Wayne,addr
15660743,state,WV,addr
15660743,reviewed,no,tiger
15660743,name_base,Louisa,tiger
15660743,name_type,St,tiger
15660886,name,East 3rd Street,regular
15660886,highway,residential,regular
15660886,cfcc,A41,tiger
15660886,county,Wayne,addr
15660886,state,WV,addr
15660886,reviewed,no,tiger
15660886,postcode,25507,addr
15660886,name_base,3rd,tiger
15660886,name_type,St,tiger
15660886,postcode,25507,addr
15660886,name_direction_prefix,E,tiger
15661042,ref,CR 11,regular
15661042,name,Frenchton Road,regular
15661042,highway,tertiary,regular
15661042,cfcc,A41,tiger
15661042,county,Upshur,addr
15661042,state,WV,addr
15661042,reviewed,no,tiger
15661042,name_base,County Route 11,tiger
15661042,name_base_1,Frenchton,tiger
15661042,name_type_1,Rd,tiger
15661190,name,County Route 40/5,regular
15661190,highway,residential,regular
15661190,cfcc,A41,tiger
15661190,tlid,53445523,tiger
15661190,county,Upshur,addr
15661190,state,WV,addr
15661190,source,tiger_import_dch_v0.6_20070828,tiger
15661190,reviewed,no,tiger
15661190,name_base,County Route 40/5,tiger
15661190,separated,no,tiger
15661190,upload_uuid,bulk_upload.pl-2d21d9e8-f14a-4efe-b9c4-a5ff07a1f9ad,tiger
15661322,ref,WV 20,regular
15661322,name,South Route 20 Road,regular
15661322,lanes,2,regular
15661322,highway,primary,regular
15661322,cfcc,A31,tiger
15661322,county,Upshur,addr
15661322,state,WV,addr
15661322,reviewed,no,tiger
15661322,name_base,State Route 119,tiger
15661322,name_base_1,State Route 20,tiger
15661322,name_direction_suffix_1,S,tiger
15661462,name,Garrett Creek Road,regular
15661462,name_1,County Highway 52/9,regular
15661462,highway,residential,regular
15661462,cfcc,A41,tiger
15661462,county,Wayne,addr
15661462,state,WV,addr
15661462,reviewed,no,tiger
15661462,name_base,Garrett Creek,tiger
15661462,name_type,Rd,tiger
15661462,name_base_1,County Highway 52/9,tiger
15661585,name,Darling Lane,regular
15661585,highway,residential,regular
15661585,cfcc,A41,tiger
15661585,county,Wayne,addr
15661585,state,WV,addr
15661585,reviewed,no,tiger
15661585,postcode,25530,addr
15661585,name_base,Darling,tiger
15661585,name_type,Ln,tiger
15661585,postcode,25530,addr
15661717,highway,residential,regular
15661717,cfcc,A41,tiger
15661717,tlid,50076143,tiger
15661717,county,Webster,addr
15661717,state,WV,addr
15661717,source,tiger_import_dch_v0.6_20070828,tiger
15661717,reviewed,no,tiger
15661717,separated,no,tiger
15661717,upload_uuid,bulk_upload.pl-6087c376-de1c-4766-9a33-9fda78b94514,tiger
15661839,name,County Highway 37/16,regular
15661839,name_1,Beechy Br Road,regular
15661839,highway,track,regular
15661839,cfcc,A51,tiger
15661839,county,Wayne,addr
15661839,state,WV,addr
15661839,reviewed,no,tiger
15661839,name_base,County Highway 37/16,tiger
15661839,name_base_1,Beechy Br,tiger
15661839,name_type_1,Rd,tiger
15661958,name,County Highway 22/3,regular
15661958,highway,track,regular
15661958,cfcc,A41,tiger
15661958,county,Wayne,addr
15661958,state,WV,addr
15661958,reviewed,no,tiger
15661958,name_base,County Highway 22/3,tiger
15662072,name,Cotton Hill Road,regular
15662072,highway,residential,regular
15662072,cfcc,A41,tiger
15662072,county,Wayne,addr
15662072,state,WV,addr
15662072,reviewed,no,tiger
15662072,name_base,Cotton Hill,tiger
15662072,name_type,Rd,tiger
15662187,highway,track,regular
15662187,cfcc,A51,tiger
15662187,tlid,50073356,tiger
15662187,county,Webster,addr
15662187,state,WV,addr
15662187,source,tiger_import_dch_v0.6_20070828,tiger
15662187,reviewed,no,tiger
15662187,separated,no,tiger
15662187,upload_uuid,bulk_upload.pl-6087c376-de1c-4766-9a33-9fda78b94514,tiger
15662310,name,Smith Street,regular
15662310,highway,residential,regular
15662310,cfcc,A41,tiger
15662310,county,Wayne,addr
15662310,state,WV,addr
15662310,reviewed,no,tiger
15662310,name_base,Smith,tiger
15662310,name_type,St,tiger
15662431,highway,residential,regular
15662431,cfcc,A41,tiger
15662431,tlid,50076651:50076649,tiger
15662431,county,Webster,addr
15662431,state,WV,addr
15662431,source,tiger_import_dch_v0.6_20070828,tiger
15662431,reviewed,no,tiger
15662431,separated,no,tiger
15662431,upload_uuid,bulk_upload.pl-6087c376-de1c-4766-9a33-9fda78b94514,tiger
15662545,access,private,regular
15662545,highway,service,regular
15662545,cfcc,A74,tiger
15662545,tlid,50078203,tiger
15662545,county,Webster,addr
15662545,state,WV,addr
15662545,source,tiger_import_dch_v0.6_20070828,tiger
15662545,reviewed,no,tiger
15662545,upload_uuid,bulk_upload.pl-6087c376-de1c-4766-9a33-9fda78b94514,tiger
15662662,name,Delta Hwy 43,regular
15662662,name_1,Napier and Maynard Cemetery Road,regular
15662662,highway,residential,regular
15662662,cfcc,A41,tiger
15662662,county,Wayne,addr
15662662,state,WV,addr
15662662,reviewed,no,tiger
15662662,name_base,Delta Hwy 43,tiger
15662662,name_base_1,Napier and Maynard Cemetery,tiger
15662662,name_type_1,Rd,tiger
15662800,name,Webb Bridge,regular
15662800,highway,residential,regular
15662800,cfcc,A41,tiger
15662800,county,Wayne,addr
15662800,state,WV,addr
15662800,reviewed,no,tiger
15662800,name_base,Webb,tiger
15662800,name_type,Br,tiger
15662936,name,Falls Bridge,regular
15662936,lanes,2,regular
15662936,name_1,County Highway 52/4,regular
15662936,highway,unclassified,regular
15662936,cfcc,A41,tiger
15662936,county,Wayne,addr
15662936,state,WV,addr
15662936,reviewed,no,tiger
15662936,name_base,Falls,tiger
15662936,name_type,Br,tiger
15662936,name_base_1,County Highway 52/4,tiger
15663068,name,Valley View Drive,regular
15663068,name_1,County Highway 75/2,regular
15663068,highway,residential,regular
15663068,cfcc,A41,tiger
15663068,county,Wayne,addr
15663068,state,WV,addr
15663068,reviewed,no,tiger
15663068,name_base,Valley View,tiger
15663068,name_type,Dr,tiger
15663068,name_base_1,County Highway 75/2,tiger
15663198,highway,residential,regular
15663198,cfcc,A41,tiger
15663198,county,Webster,addr
15663198,state,WV,addr
15663198,reviewed,no,tiger
15663597,highway,residential,regular
15663597,cfcc,A41,tiger
15663597,tlid,50070632,tiger
15663597,county,Webster,addr
15663597,state,WV,addr
15663597,source,tiger_import_dch_v0.6_20070828,tiger
15663597,reviewed,no,tiger
15663597,separated,no,tiger
15663597,upload_uuid,bulk_upload.pl-6087c376-de1c-4766-9a33-9fda78b94514,tiger
15663959,name,County Route 15/7,regular
15663959,name_1,Price Glade Run,regular
15663959,highway,residential,regular
15663959,cfcc,A41,tiger
15663959,county,Webster,addr
15663959,state,WV,addr
15663959,reviewed,no,tiger
15663959,name_base,County Route 15/7,tiger
15663959,name_base_1,Price Glade,tiger
15663959,name_type_1,Run,tiger
15664384,name,Virginia Street,regular
15664384,highway,residential,regular
15664384,cfcc,A41,tiger
15664384,county,Webster,addr
15664384,state,WV,addr
15664384,reviewed,no,tiger
15664384,name_base,Virginia,tiger
15664384,name_type,St,tiger
15664841,name,Sunshine Drive,regular
15664841,highway,residential,regular
15664841,cfcc,A41,tiger
15664841,county,Webster,addr
15664841,state,WV,addr
15664841,reviewed,no,tiger
15664841,postcode,26203,addr
15664841,name_base,Sunshine,tiger
15664841,name_type,Dr,tiger
15665114,name,Public Road 108,regular
15665114,highway,track,regular
15665114,cfcc,A41,tiger
15665114,county,Webster,addr
15665114,state,WV,addr
15665114,reviewed,no,tiger
15665114,name_base,Public Road 108,tiger
15665452,highway,residential,regular
15665452,cfcc,A41,tiger
15665452,tlid,79472131:79472470:79472473:79472468,tiger
15665452,county,Wirt,addr
15665452,state,WV,addr
15665452,source,tiger_import_dch_v0.6_20070828,tiger
15665452,reviewed,no,tiger
15665452,separated,no,tiger
15665452,upload_uuid,bulk_upload.pl-b8c04f29-fb5b-409e-ab44-a63adc33b55a,tiger
15665901,highway,residential,regular
15665901,cfcc,A41,tiger
15665901,tlid,79472494:79472153:79472341,tiger
15665901,county,Wirt,addr
15665901,state,WV,addr
15665901,source,tiger_import_dch_v0.6_20070828,tiger
15665901,reviewed,no,tiger
15665901,separated,no,tiger
15665901,upload_uuid,bulk_upload.pl-b8c04f29-fb5b-409e-ab44-a63adc33b55a,tiger
15666302,highway,residential,regular
15666302,cfcc,A41,tiger
15666302,tlid,79471637,tiger
15666302,county,Wirt,addr
15666302,state,WV,addr
15666302,source,tiger_import_dch_v0.6_20070828,tiger
15666302,reviewed,no,tiger
15666302,separated,no,tiger
15666302,upload_uuid,bulk_upload.pl-b8c04f29-fb5b-409e-ab44-a63adc33b55a,tiger
15666884,name,County Route 20/1,regular
15666884,name_1,Conger Ridge,regular
15666884,highway,residential,regular
15666884,cfcc,A41,tiger
15666884,tlid,79472677:79472831,tiger
15666884,county,Wirt,addr
15666884,state,WV,addr
15666884,source,tiger_import_dch_v0.6_20070828,tiger
15666884,reviewed,no,tiger
15666884,name_base,County Route 20/1,tiger
15666884,separated,no,tiger
15666884,name_base_1,Conger Ridge,tiger
15666884,upload_uuid,bulk_upload.pl-b8c04f29-fb5b-409e-ab44-a63adc33b55a,tiger
15667600,name,County Route 34/4,regular
15667600,highway,residential,regular
15667600,cfcc,A41,tiger
15667600,tlid,79472435,tiger
15667600,county,Wirt,addr
15667600,state,WV,addr
15667600,source,tiger_import_dch_v0.6_20070828,tiger
15667600,reviewed,no,tiger
15667600,name_base,County Route 34/4,tiger
15667600,separated,no,tiger
15667600,upload_uuid,bulk_upload.pl-b8c04f29-fb5b-409e-ab44-a63adc33b55a,tiger
15668203,highway,residential,regular
15668203,cfcc,A41,tiger
15668203,tlid,78880307,tiger
15668203,county,Wyoming,addr
15668203,state,WV,addr
15668203,source,tiger_import_dch_v0.6_20070828,tiger
15668203,reviewed,no,tiger
15668203,separated,no,tiger
15668203,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15668640,access,private,regular
15668640,highway,service,regular
15668640,cfcc,A74,tiger
15668640,tlid,78881199,tiger
15668640,county,Wyoming,addr
15668640,state,WV,addr
15668640,source,tiger_import_dch_v0.6_20070828,tiger
15668640,reviewed,no,tiger
15668640,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15669085,highway,residential,regular
15669085,cfcc,A41,tiger
15669085,tlid,78880911,tiger
15669085,county,Wyoming,addr
15669085,state,WV,addr
15669085,source,tiger_import_dch_v0.6_20070828,tiger
15669085,reviewed,no,tiger
15669085,separated,no,tiger
15669085,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15669477,highway,track,regular
15669477,cfcc,A41,tiger
15669477,county,Wyoming,addr
15669477,state,WV,addr
15669477,reviewed,no,tiger
15669859,highway,residential,regular
15669859,cfcc,A41,tiger
15669859,tlid,78878828:78878836:78878838:78873307:78876481:78876483:78876484:78876926:78881162:78876930:78876928:78881163:78876801:78876487:78884671,tiger
15669859,county,Wyoming,addr
15669859,state,WV,addr
15669859,source,tiger_import_dch_v0.6_20070828,tiger
15669859,reviewed,no,tiger
15669859,separated,no,tiger
15669859,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15670210,highway,residential,regular
15670210,cfcc,A41,tiger
15670210,tlid,78877393:78877396,tiger
15670210,county,Wyoming,addr
15670210,state,WV,addr
15670210,source,tiger_import_dch_v0.6_20070828,tiger
15670210,reviewed,no,tiger
15670210,separated,no,tiger
15670210,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15670534,highway,residential,regular
15670534,cfcc,A41,tiger
15670534,county,Wyoming,addr
15670534,state,WV,addr
15670534,reviewed,no,tiger
15670780,access,private,regular
15670780,highway,service,regular
15670780,cfcc,A74,tiger
15670780,tlid,78883149,tiger
15670780,county,Wyoming,addr
15670780,state,WV,addr
15670780,source,tiger_import_dch_v0.6_20070828,tiger
15670780,reviewed,no,tiger
15670780,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15671092,highway,residential,regular
15671092,cfcc,A41,tiger
15671092,tlid,78883761,tiger
15671092,county,Wyoming,addr
15671092,state,WV,addr
15671092,source,tiger_import_dch_v0.6_20070828,tiger
15671092,reviewed,no,tiger
15671092,separated,no,tiger
15671092,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15671379,highway,track,regular
15671379,cfcc,A51,tiger
15671379,tlid,78878299,tiger
15671379,county,Wyoming,addr
15671379,state,WV,addr
15671379,source,tiger_import_dch_v0.6_20070828,tiger
15671379,reviewed,no,tiger
15671379,separated,no,tiger
15671379,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15671667,highway,residential,regular
15671667,cfcc,A41,tiger
15671667,tlid,78884906,tiger
15671667,county,Wyoming,addr
15671667,state,WV,addr
15671667,source,tiger_import_dch_v0.6_20070828,tiger
15671667,reviewed,no,tiger
15671667,separated,no,tiger
15671667,upload_uuid,bulk_upload.pl-6dd90ef7-24e2-4dee-af4c-ea4178f27bb3,tiger
15671962,name,Shannon Mill Branch Road,regular
15671962,name_1,County Highway 9/3,regular
15671962,highway,residential,regular
15671962,cfcc,A41,tiger
15671962,county,Wyoming,addr
15671962,state,WV,addr
15671962,reviewed,no,tiger
15671962,name_base,Shannon Mill Branch,tiger
15671962,name_type,Rd,tiger
15671962,name_base_1,County Highway 9/3,tiger
15672386,name,Barkers Ridge Sand Gap Road,regular
15672386,highway,residential,regular
15672386,cfcc,A41,tiger
15672386,county,Wyoming,addr
15672386,state,WV,addr
15672386,reviewed,no,tiger
15672386,name_base,Barkers Ridge Sand Gap,tiger
15672386,name_type,Rd,tiger
15672747,name,Ikes Fork Road,regular
15672747,name_1,County Highway 52/6,regular
15672747,highway,residential,regular
15672747,cfcc,A41,tiger
15672747,county,Wyoming,addr
15672747,state,WV,addr
15672747,reviewed,no,tiger
15672747,name_base,Ikes Fork,tiger
15672747,name_type,Rd,tiger
15672747,name_base_1,County Highway 52/6,tiger
15673062,name,2nd Main,regular
15673062,highway,residential,regular
15673062,cfcc,A41,tiger
15673062,county,Wyoming,addr
15673062,state,WV,addr
15673062,reviewed,no,tiger
15673062,name_base,2nd Main,tiger
15673422,name,Webster Street,regular
15673422,highway,residential,regular
15673422,cfcc,A41,tiger
15673422,county,Wyoming,addr
15673422,state,WV,addr
15673422,reviewed,no,tiger
15673422,name_base,Webster,tiger
15673422,name_type,St,tiger
15673780,name,Bear Fork Road,regular
15673780,highway,residential,regular
15673780,cfcc,A41,tiger
15673780,county,Wyoming,addr
15673780,state,WV,addr
15673780,reviewed,no,tiger
15673780,name_base,Bear Fork,tiger
15673780,name_type,Rd,tiger
16096378,access,private,regular
16096378,highway,service,regular
16096378,cfcc,A74,tiger
16096378,tlid,151052195:151052194,tiger
16096378,county,Boyd,addr
16096378,state,KY,addr
16096378,source,tiger_import_dch_v0.6_20070812,tiger
16096378,reviewed,no,tiger
16096378,upload_uuid,bulk_upload.pl-eee26359-252b-41a7-905f-b297c554be7c,tiger
16097250,highway,residential,regular
16097250,cfcc,A41,tiger
16097250,tlid,151056736,tiger
16097250,county,Boyd,addr
16097250,state,KY,addr
16097250,source,tiger_import_dch_v0.6_20070812,tiger
16097250,reviewed,no,tiger
16097250,separated,no,tiger
16097250,upload_uuid,bulk_upload.pl-eee26359-252b-41a7-905f-b297c554be7c,tiger
16098082,name,Thomas Street,regular
16098082,highway,residential,regular
16098082,cfcc,A41,tiger
16098082,county,Boyd,addr
16098082,state,KY,addr
16098082,reviewed,no,tiger
16098082,postcode,41101,addr
16098082,name_base,Thomas,tiger
16098082,name_type,St,tiger
16098082,postcode,41101,addr
16099076,name,Garden Court,regular
16099076,name_1,Cs-1098,regular
16099076,highway,residential,regular
16099076,cfcc,A41,tiger
16099076,county,Boyd,addr
16099076,state,KY,addr
16099076,reviewed,no,tiger
16099076,postcode,41101,addr
16099076,name_base,Garden,tiger
16099076,name_type,Ct,tiger
16099076,postcode,41101,addr
16099076,name_base_1,Cs-1098,tiger
16099646,name,Phelps Avenue,regular
16099646,highway,residential,regular
16099646,cfcc,A41,tiger
16099646,county,Boyd,addr
16099646,state,KY,addr
16099646,reviewed,no,tiger
16099646,postcode,41101,addr
16099646,name_base,Phelps,tiger
16099646,name_type,Ave,tiger
16099646,postcode,41101,addr
16100206,name,Ashland Cemetery,regular
16100206,access,private,regular
16100206,highway,service,regular
16100206,cfcc,A74,tiger
16100206,tlid,151059359,tiger
16100206,county,Boyd,addr
16100206,state,KY,addr
16100206,source,tiger_import_dch_v0.6_20070812,tiger
16100206,reviewed,no,tiger
16100206,name_base,Ashland Cemetery,tiger
16100206,upload_uuid,bulk_upload.pl-eee26359-252b-41a7-905f-b297c554be7c,tiger
16100874,name,Sparks Street,regular
16100874,highway,residential,regular
16100874,cfcc,A41,tiger
16100874,county,Boyd,addr
16100874,state,KY,addr
16100874,reviewed,no,tiger
16100874,postcode,41101,addr
16100874,name_base,Sparks,tiger
16100874,name_type,St,tiger
16100874,postcode,41101,addr
16101647,name,Westview Court,regular
16101647,highway,residential,regular
16101647,cfcc,A41,tiger
16101647,county,Boyd,addr
16101647,state,KY,addr
16101647,reviewed,no,tiger
16101647,name_base,Westview,tiger
16101647,name_type,Ct,tiger
16102243,name,6th Street,regular
16102243,highway,residential,regular
16102243,cfcc,A41,tiger
16102243,county,Boyd,addr
16102243,state,KY,addr
16102243,reviewed,no,tiger
16102243,postcode,41101,addr
16102243,name_base,6th,tiger
16102243,name_type,St,tiger
16102243,postcode,41101,addr
16102785,name,Ester Street,regular
16102785,highway,residential,regular
16102785,cfcc,A41,tiger
16102785,county,Boyd,addr
16102785,state,KY,addr
16102785,reviewed,no,tiger
16102785,postcode,41101,addr
16102785,name_base,Ester,tiger
16102785,name_type,St,tiger
16102785,postcode,41101,addr
16103224,name,Almond Road,regular
16103224,highway,residential,regular
16103224,cfcc,A41,tiger
16103224,county,Boyd,addr
16103224,state,KY,addr
16103224,reviewed,no,tiger
16103224,postcode,41129,addr
16103224,name_base,Almond,tiger
16103224,name_type,Rd,tiger
16103620,name,Tufts Drive,regular
16103620,name_1,Cr-1042E,regular
16103620,highway,residential,regular
16103620,cfcc,A41,tiger
16103620,county,Boyd,addr
16103620,state,KY,addr
16103620,reviewed,no,tiger
16103620,name_base,Tufts,tiger
16103620,name_type,Dr,tiger
16103620,name_base_1,Cr-1042E,tiger
16164268,access,private,regular
16164268,highway,service,regular
16164268,cfcc,A74,tiger
16164268,tlid,33622152,tiger
16164268,county,Floyd,addr
16164268,state,KY,addr
16164268,source,tiger_import_dch_v0.6_20070812,tiger
16164268,reviewed,no,tiger
16164268,upload_uuid,bulk_upload.pl-bd6b7db1-5eec-4aaf-929b-e9d78431a98b,tiger
16165764,access,private,regular
16165764,highway,service,regular
16165764,cfcc,A74,tiger
16165764,tlid,33618522,tiger
16165764,county,Floyd,addr
16165764,state,KY,addr
16165764,source,tiger_import_dch_v0.6_20070812,tiger
16165764,reviewed,no,tiger
16165764,upload_uuid,bulk_upload.pl-bd6b7db1-5eec-4aaf-929b-e9d78431a98b,tiger
16166639,highway,residential,regular
16166639,cfcc,A41,tiger
16166639,tlid,33613760,tiger
16166639,county,Floyd,addr
16166639,state,KY,addr
16166639,source,tiger_import_dch_v0.6_20070812,tiger
16166639,reviewed,no,tiger
16166639,separated,no,tiger
16166639,upload_uuid,bulk_upload.pl-bd6b7db1-5eec-4aaf-929b-e9d78431a98b,tiger
16168392,name,Mat Hamilton Hollow Road,regular
16168392,name_1,Cr-1753,regular
16168392,highway,residential,regular
16168392,cfcc,A41,tiger
16168392,county,Floyd,addr
16168392,state,KY,addr
16168392,reviewed,no,tiger
16168392,name_base,Mat Hamilton Hollow,tiger
16168392,name_type,Rd,tiger
16168392,name_base_1,Cr-1753,tiger
16170223,name,Left Fork Penhook Branch Road,regular
16170223,highway,residential,regular
16170223,cfcc,A41,tiger
16170223,county,Floyd,addr
16170223,state,KY,addr
16170223,reviewed,no,tiger
16170223,name_base,Left Fork Penhook Branch,tiger
16170223,name_type,Rd,tiger
16171688,name,Hilltop Road,regular
16171688,name_1,Cr-1121A3,regular
16171688,highway,residential,regular
16171688,cfcc,A41,tiger
16171688,county,Floyd,addr
16171688,state,KY,addr
16171688,reviewed,no,tiger
16171688,name_base,Hilltop,tiger
16171688,name_type,Rd,tiger
16171688,name_base_1,Cr-1121A3,tiger
16173285,name,Jan Davis Drive,regular
16173285,highway,residential,regular
16173285,cfcc,A41,tiger
16173285,county,Floyd,addr
16173285,state,KY,addr
16173285,reviewed,no,tiger
16173285,name_base,Jan Davis,tiger
16173285,name_type,Dr,tiger
16266814,highway,residential,regular
16266814,cfcc,A41,tiger
16266814,tlid,34848414,tiger
16266814,county,Lawrence,addr
16266814,state,KY,addr
16266814,source,tiger_import_dch_v0.6_20070813,tiger
16266814,reviewed,no,tiger
16266814,separated,no,tiger
16266814,upload_uuid,bulk_upload.pl-e3b8f4f3-ca26-44f2-bc4e-0077db118223,tiger
16267103,highway,residential,regular
16267103,cfcc,A41,tiger
16267103,tlid,34845328,tiger
16267103,county,Lawrence,addr
16267103,state,KY,addr
16267103,source,tiger_import_dch_v0.6_20070813,tiger
16267103,reviewed,no,tiger
16267103,separated,no,tiger
16267103,upload_uuid,bulk_upload.pl-e3b8f4f3-ca26-44f2-bc4e-0077db118223,tiger
16267458,highway,residential,regular
16267458,cfcc,A41,tiger
16267458,tlid,34847235:34847203,tiger
16267458,county,Lawrence,addr
16267458,state,KY,addr
16267458,source,tiger_import_dch_v0.6_20070813,tiger
16267458,reviewed,no,tiger
16267458,separated,no,tiger
16267458,upload_uuid,bulk_upload.pl-e3b8f4f3-ca26-44f2-bc4e-0077db118223,tiger
16267771,highway,residential,regular
16267771,cfcc,A41,tiger
16267771,tlid,34841913,tiger
16267771,county,Lawrence,addr
16267771,state,KY,addr
16267771,source,tiger_import_dch_v0.6_20070813,tiger
16267771,reviewed,no,tiger
16267771,separated,no,tiger
16267771,upload_uuid,bulk_upload.pl-e3b8f4f3-ca26-44f2-bc4e-0077db118223,tiger
16268136,access,private,regular
16268136,highway,service,regular
16268136,cfcc,A74,tiger
16268136,tlid,34847390,tiger
16268136,county,Lawrence,addr
16268136,state,KY,addr
16268136,source,tiger_import_dch_v0.6_20070813,tiger
16268136,reviewed,no,tiger
16268136,upload_uuid,bulk_upload.pl-e3b8f4f3-ca26-44f2-bc4e-0077db118223,tiger
16268851,name,Burgess Road,regular
16268851,name_1,The Point Road,regular
16268851,highway,residential,regular
16268851,cfcc,A41,tiger
16268851,county,Lawrence,addr
16268851,state,KY,addr
16268851,reviewed,no,tiger
16268851,name_base,Burgess,tiger
16268851,name_type,Rd,tiger
16268851,name_base_1,The Point,tiger
16268851,name_type_1,Rd,tiger
16269400,name,Walbridge Road,regular
16269400,name_1,County Road 1110,regular
16269400,highway,residential,regular
16269400,cfcc,A41,tiger
16269400,county,Lawrence,addr
16269400,state,KY,addr
16269400,reviewed,no,tiger
16269400,name_base,Walbridge,tiger
16269400,name_type,Rd,tiger
16269400,name_base_1,County Road 1110,tiger
16269774,name,Victoria Height Subdivision,regular
16269774,highway,residential,regular
16269774,cfcc,A41,tiger
16269774,tlid,34849153:34849156:34849157,tiger
16269774,county,Lawrence,addr
16269774,state,KY,addr
16269774,source,tiger_import_dch_v0.6_20070813,tiger
16269774,reviewed,no,tiger
16269774,name_base,Victoria Height Subdivision,tiger
16269774,separated,no,tiger
16269774,upload_uuid,bulk_upload.pl-e3b8f4f3-ca26-44f2-bc4e-0077db118223,tiger
16270358,name,Buchanan Lane,regular
16270358,access,private,regular
16270358,highway,service,regular
16270358,cfcc,A74,tiger
16270358,county,Lawrence,addr
16270358,state,KY,addr
16270358,reviewed,no,tiger
16270358,name_base,Buchanan,tiger
16270358,name_type,Ln,tiger
16271153,name,Rice Avenue,regular
16271153,highway,residential,regular
16271153,cfcc,A41,tiger
16271153,county,Lawrence,addr
16271153,state,KY,addr
16271153,reviewed,no,tiger
16271153,postcode,41230,addr
16271153,name_base,Rice,tiger
16271153,name_type,Ave,tiger
16271153,postcode,41230,addr
16273965,ref,KY 3409,regular
16273965,name,Dunham Road,regular
16273965,highway,tertiary,regular
16273965,cfcc,A31,tiger
16273965,county,Letcher,addr
16273965,state,KY,addr
16273965,reviewed,no,tiger
16273965,name_base,Dunham,tiger
16273965,name_type,Rd,tiger
16273965,name_base_1,State Highway 3409,tiger
16277884,name,Lilac Drive,regular
16277884,highway,residential,regular
16277884,cfcc,A41,tiger
16277884,county,Letcher,addr
16277884,state,KY,addr
16277884,reviewed,no,tiger
16277884,postcode,41537,addr
16277884,name_base,Lilac,tiger
16277884,name_type,Dr,tiger
16277884,postcode,41537,addr
16303455,highway,residential,regular
16303455,cfcc,A41,tiger
16303455,tlid,34885220:34885219,tiger
16303455,county,Martin,addr
16303455,state,KY,addr
16303455,source,tiger_import_dch_v0.6_20070813,tiger
16303455,reviewed,no,tiger
16303455,separated,no,tiger
16303455,upload_uuid,bulk_upload.pl-a03f9e28-0fbf-4312-820f-eb9003095be2,tiger
16303602,access,private,regular
16303602,highway,service,regular
16303602,cfcc,A74,tiger
16303602,tlid,34882995,tiger
16303602,county,Martin,addr
16303602,state,KY,addr
16303602,source,tiger_import_dch_v0.6_20070813,tiger
16303602,reviewed,no,tiger
16303602,upload_uuid,bulk_upload.pl-a03f9e28-0fbf-4312-820f-eb9003095be2,tiger
16303744,access,private,regular
16303744,highway,service,regular
16303744,cfcc,A74,tiger
16303744,tlid,34881452,tiger
16303744,county,Martin,addr
16303744,state,KY,addr
16303744,source,tiger_import_dch_v0.6_20070813,tiger
16303744,reviewed,no,tiger
